0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.40,0.40,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.45,0.49,0.46,0.37,0.40,0.41,0.42,0.42,0.42,0.42,0.43,0.43,0.45,0.60,0.37
0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.40,0.40,0.39,0.39,0.38,0.37,0.35,0.34,0.33,0.33,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.40,0.40,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.46,0.52,0.25,0.38,0.40,0.41,0.42,0.42,0.42,0.43,0.43,0.44,0.48,0.26
0.42,0.42,0.42,0.42,0.41,0.41,0.40,0.40,0.39,0.38,0.36,0.34,0.31,0.25,0.23,0.38,0.42,0.47,0.41,0.34,0.21,0.27,0.32,0.35,0.37,0.38,0.39,0.40,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.47,0.69,0.35,0.39,0.41,0.42,0.42,0.42,0.42,0.43,0.43,0.45,0.70
0.42,0.42,0.42,0.41,0.41,0.40,0.39,0.38,0.37,0.34,0.30,0.26,0.51,0.77,0.67,0.59,0.57,0.56,0.58,0.60,0.69,0.73,0.46,0.20,0.31,0.35,0.37,0.39,0.40,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.45,0.50,0.22,0.38,0.40,0.41,0.42,0.42,0.42,0.43,0.43,0.44,0.50
0.42,0.42,0.41,0.41,0.40,0.40,0.39,0.37,0.34,0.27,0.41,0.77,0.61,0.54,0.52,0.50,0.50,0.49,0.50,0.50,0.52,0.54,0.62,0.74,0.37,0.28,0.34,0.37,0.39,0.40,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.47,0.78,0.35,0.40,0.41,0.42,0.42,0.42,0.42,0.43,0.44,0.47
0.42,0.42,0.41,0.41,0.40,0.39,0.37,0.34,0.26,0.55,0.67,0.54,0.51,0.49,0.48,0.47,0.47,0.47,0.47,0.47,0.48,0.49,0.51,0.54,0.68,0.53,0.26,0.34,0.37,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.45,0.52,0.29,0.39,0.41,0.42,0.42,0.42,0.42,0.43,0.43,0.45
0.42,0.41,0.41,0.40,0.39,0.38,0.36,0.29,0.41,0.70,0.54,0.50,0.48,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.47,0.48,0.50,0.54,0.69,0.42,0.29,0.35,0.38,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.45,0.49,0.34,0.38,0.40,0.41,0.42,0.42,0.42,0.43,0.43,0.45
0.42,0.41,0.41,0.40,0.39,0.37,0.33,0.26,0.74,0.55,0.50,0.48,0.47,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.47,0.48,0.50,0.55,0.77,0.30,0.33,0.37,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.47,0.71,0.36,0.40,0.41,0.42,0.42,0.42,0.43,0.43,0.44
0.42,0.41,0.41,0.40,0.38,0.36,0.31,0.42,0.69,0.53,0.49,0.47,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.47,0.49,0.52,0.65,0.47,0.30,0.36,0.38,0.40,0.40,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.47,0.68,0.35,0.40,0.41,0.42,0.42,0.42,0.43,0.43,0.44
0.42,0.41,0.40,0.39,0.38,0.35,0.28,0.57,0.60,0.51,0.48,0.47,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.47,0.48,0.50,0.58,0.63,0.26,0.35,0.38,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.46,0.59,0.34,0.39,0.41,0.42,0.42,0.42,0.42,0.43,0.44
0.42,0.41,0.40,0.39,0.38,0.35,0.28,0.55,0.61,0.51,0.48,0.47,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.47,0.48,0.51,0.59,0.62,0.27,0.35,0.38,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.46,0.60,0.34,0.40,0.41,0.42,0.42,0.42,0.42,0.43,0.44
0.42,0.41,0.40,0.39,0.38,0.35,0.27,0.61,0.59,0.50,0.48,0.47,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.47,0.48,0.50,0.57,0.66,0.25,0.35,0.38,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.46,0.58,0.34,0.39,0.41,0.42,0.42,0.42,0.42,0.43,0.44
0.41,0.41,0.40,0.39,0.38,0.34,0.22,0.75,0.55,0.49,0.47,0.46,0.46,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.46,0.47,0.49,0.55,0.77,0.20,0.34,0.37,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.46,0.56,0.33,0.39,0.41,0.42,0.42,0.42,0.42,0.43,0.44
0.41,0.41,0.40,0.39,0.37,0.31,0.38,0.64,0.52,0.48,0.47,0.46,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.46,0.47,0.48,0.52,0.65,0.36,0.32,0.37,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.46,0.53,0.32,0.39,0.41,0.42,0.42,0.42,0.42,0.43,0.44
0.41,0.40,0.40,0.38,0.35,0.24,0.68,0.54,0.49,0.47,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.46,0.47,0.50,0.56,0.60,0.27,0.36,0.38,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.45,0.51,0.28,0.39,0.41,0.42,0.42,0.42,0.42,0.43,0.44
0.41,0.40,0.39,0.37,0.31,0.48,0.60,0.50,0.47,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.46,0.48,0.51,0.69,0.30,0.34,0.37,0.39,0.40,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.45,0.49,0.22,0.38,0.41,0.42,0.42,0.42,0.42,0.43,0.43
0.40,0.39,0.38,0.34,0.27,0.65,0.51,0.47,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.47,0.49,0.55,0.66,0.29,0.36,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.48,0.51,0.37,0.40,0.41,0.42,0.42,0.42,0.43,0.43
0.40,0.38,0.35,0.22,0.77,0.51,0.48,0.46,0.45,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.45,0.46,0.47,0.50,0.59,0.37,0.33,0.38,0.39,0.40,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.46,0.73,0.36,0.40,0.41,0.42,0.42,0.42,0.43,0.43
0.39,0.36,0.27,0.79,0.52,0.47,0.46,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.45,0.46,0.47,0.51,0.74,0.23,0.36,0.39,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.45,0.55,0.33,0.39,0.41,0.42,0.42,0.42,0.43,0.43
0.36,0.27,0.79,0.51,0.47,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.45,0.46,0.47,0.52,0.67,0.30,0.37,0.39,0.40,0.41,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.45,0.49,0.23,0.39,0.41,0.42,0.42,0.42,0.42,0.43
